year,file,page,schema,detected_type,tables_on_page,table_rows_estimate
2018,NWMP_DATA_2018.pdf,33,groundwater,River,1,19
2018,NWMP_DATA_2018.pdf,34,groundwater,Groundwater,1,15
2018,NWMP_DATA_2018.pdf,35,groundwater,River,1,30
2018,NWMP_DATA_2018.pdf,36,river,Pond/Tank,1,27
2018,NWMP_DATA_2018.pdf,37,groundwater,Pond/Tank,1,26
2018,NWMP_DATA_2018.pdf,38,groundwater,Groundwater,1,36
2018,NWMP_DATA_2018.pdf,39,groundwater,River,1,40
2018,NWMP_DATA_2018.pdf,40,river,River,1,19
2018,NWMP_DATA_2018.pdf,41,groundwater,Groundwater,1,40
2018,NWMP_DATA_2018.pdf,42,river,River,1,38
2018,NWMP_DATA_2018.pdf,43,river,River,1,39
2018,NWMP_DATA_2018.pdf,44,groundwater,Groundwater,1,38
2018,NWMP_DATA_2018.pdf,45,groundwater,Drain/STP/WTP,1,6
2018,NWMP_DATA_2018.pdf,46,groundwater,Groundwater,1,4
2018,NWMP_DATA_2018.pdf,47,groundwater,Pond/Tank,1,36
2018,NWMP_DATA_2018.pdf,48,groundwater,Groundwater,1,41
2018,NWMP_DATA_2018.pdf,49,river,River,1,28
2018,NWMP_DATA_2018.pdf,50,groundwater,Groundwater,1,29
2018,NWMP_DATA_2018.pdf,51,river,River,1,26
2018,NWMP_DATA_2018.pdf,52,groundwater,Drain/STP/WTP,1,34
2018,NWMP_DATA_2018.pdf,53,river,River,1,14
2018,NWMP_DATA_2018.pdf,54,groundwater,Groundwater,1,18
2018,NWMP_DATA_2018.pdf,55,groundwater,Groundwater,1,27
2018,NWMP_DATA_2018.pdf,56,groundwater,Groundwater,1,26
2018,Water_pond_tanks_2018.pdf,1,river,Pond/Tank,3,34
2018,Water_pond_tanks_2018.pdf,2,river,Pond/Tank,1,39
2018,Water_pond_tanks_2018.pdf,3,river,Pond/Tank,3,22
2018,Water_pond_tanks_2018.pdf,4,river,River,1,11
2018,Water_pond_tanks_2018.pdf,5,river,Pond/Tank,1,41
2018,Water_pond_tanks_2018.pdf,6,river,Pond/Tank,3,24
2018,Water_pond_tanks_2018.pdf,7,river,River,3,46
2018,Water_pond_tanks_2018.pdf,8,river,Pond/Tank,2,26
2018,Water_pond_tanks_2018.pdf,9,river,Pond/Tank,1,31
2018,Water_pond_tanks_2018.pdf,10,river,Pond/Tank,1,33
2018,Water_pond_tanks_2018.pdf,11,river,Pond/Tank,1,30
2018,Water_pond_tanks_2018.pdf,12,river,Pond/Tank,1,30
2018,Water_pond_tanks_2018.pdf,13,river,Pond/Tank,2,29
2018,Water_pond_tanks_2018.pdf,14,river,Pond/Tank,1,8
2018,Water_pond_tanks_2018.pdf,15,river,Pond/Tank,1,36
2018,Water_pond_tanks_2018.pdf,16,river,Pond/Tank,1,12
2018,Water_pond_tanks_2018.pdf,17,river,Pond/Tank,1,41
2018,Water_pond_tanks_2018.pdf,18,river,River,2,22
2018,Water_pond_tanks_2018.pdf,19,river,Pond/Tank,2,31
2018,Water_pond_tanks_2018.pdf,20,river,Canal,2,34
2018,Water_pond_tanks_2018.pdf,21,river,Pond/Tank,2,28
2018,Water_pond_tanks_2018.pdf,22,river,Pond/Tank,1,41
2018,Water_pond_tanks_2018.pdf,23,river,Pond/Tank,1,43
2018,Water_pond_tanks_2018.pdf,24,river,Pond/Tank,1,44
2018,Water_pond_tanks_2018.pdf,25,river,Pond/Tank,2,30
2018,Water_pond_tanks_2018.pdf,26,river,Pond/Tank,2,15
2018,Water_pond_tanks_2018.pdf,27,river,River,1,21
2018,Water_Quality_data_of_River_2018.pdf,1,river,River,17,46
2018,Water_Quality_data_of_River_2018.pdf,2,river,River,12,40
2018,Water_Quality_data_of_River_2018.pdf,3,river,River,11,41
2018,Water_Quality_data_of_River_2018.pdf,4,river,River,9,38
2018,Water_Quality_data_of_River_2018.pdf,5,river,River,10,40
2018,Water_Quality_data_of_River_2018.pdf,6,river,River,8,37
2018,Water_Quality_data_of_River_2018.pdf,7,river,River,11,39
2018,Water_Quality_data_of_River_2018.pdf,8,river,River,6,30
2018,Water_Quality_data_of_River_2018.pdf,9,river,River,6,35
2018,Water_Quality_data_of_River_2018.pdf,10,river,River,6,34
2018,Water_Quality_data_of_River_2018.pdf,11,river,River,9,39
2018,Water_Quality_data_of_River_2018.pdf,12,river,River,8,35
2018,Water_Quality_data_of_River_2018.pdf,13,river,River,9,38
2018,Water_Quality_data_of_River_2018.pdf,14,river,River,12,40
2018,Water_Quality_data_of_River_2018.pdf,15,river,River,9,39
2018,Water_Quality_data_of_River_2018.pdf,16,river,River,11,36
2018,Water_Quality_data_of_River_2018.pdf,17,river,River,11,40
2018,Water_Quality_data_of_River_2018.pdf,18,river,River,11,38
2018,Water_Quality_data_of_River_2018.pdf,19,river,River,6,36
2018,Water_Quality_data_of_River_2018.pdf,20,river,River,8,34
2018,Water_Quality_data_of_River_2018.pdf,21,river,River,10,39
2018,Water_Quality_data_of_River_2018.pdf,22,river,River,10,40
2018,Water_Quality_data_of_River_2018.pdf,23,river,River,8,38
2018,Water_Quality_data_of_River_2018.pdf,24,river,River,9,33
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,1,river,Canal,1,17
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,2,coastal,Canal,1,21
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,3,river,River,1,17
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,4,coastal,Coastal,1,18
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,5,coastal,Coastal,1,9
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,6,coastal,Coastal,1,10
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,7,coastal,Coastal,1,10
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,8,coastal,Coastal,1,10
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,9,coastal,Coastal,1,7
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,10,river,Canal,1,20
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,11,river,River,1,13
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,12,river,River,1,18
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,13,river,River,2,10
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,14,river,River,1,16
2018,WQuality-Canals-Creek-Marine-SeaWater-Drains-STPs-2018.pdf,15,river,River,1,5
2018,WQuality_River-Data-2018.pdf,1,river,River,13,56
2018,WQuality_River-Data-2018.pdf,2,river,River,9,44
2018,WQuality_River-Data-2018.pdf,3,river,River,8,49
2018,WQuality_River-Data-2018.pdf,4,river,River,10,44
2018,WQuality_River-Data-2018.pdf,5,river,River,14,53
2018,WQuality_River-Data-2018.pdf,6,river,River,11,48
2018,WQuality_River-Data-2018.pdf,7,river,River,14,48
2018,WQuality_River-Data-2018.pdf,8,river,River,18,53
2018,WQuality_River-Data-2018.pdf,9,river,River,16,55
2018,WQuality_River-Data-2018.pdf,10,river,River,17,50
2018,WQuality_River-Data-2018.pdf,11,river,River,8,44
2018,WQuality_River-Data-2018.pdf,12,river,River,10,54
2018,WQuality_River-Data-2018.pdf,13,river,River,20,70
2018,WQuality_River-Data-2018.pdf,14,river,River,12,54
2018,WQuality_River-Data-2018.pdf,15,river,River,10,48
2018,WQuality_River-Data-2018.pdf,16,river,River,10,48
2018,WQuality_River-Data-2018.pdf,17,river,River,8,43
2018,WQuality_River-Data-2018.pdf,18,river,River,10,55
2018,WQuality_River-Data-2018.pdf,19,river,River,11,58
2018,WQuality_River-Data-2018.pdf,20,river,River,16,51
2018,WQuality_River-Data-2018.pdf,21,river,River,13,60
2018,WQuality_River-Data-2018.pdf,22,river,River,12,42
2018,WQuality_River-Data-2018.pdf,23,river,River,18,73
2018,WQuality_River-Data-2018.pdf,24,river,River,18,68
2018,WQuality_River-Data-2018.pdf,25,river,River,15,55
2018,WQuality_River-Data-2018.pdf,26,river,River,12,59
2018,WQuality_River-Data-2018.pdf,27,river,River,13,61
2018,WQuality_River-Data-2018.pdf,28,river,River,10,39
2018,WQuality_River-Data-2018.pdf,29,river,River,12,55
2018,WQuality_River-Data-2018.pdf,30,river,River,11,59
2018,WQuality_River-Data-2018.pdf,31,river,River,8,51
2018,WQuality_River-Data-2018.pdf,32,river,River,9,47
2018,WQuality_River-Data-2018.pdf,33,river,River,11,56
2018,WQuality_River-Data-2018.pdf,34,river,River,13,60
2018,WQuality_River-Data-2018.pdf,35,river,River,8,38
2018,WQuality_River-Data-2018.pdf,36,river,River,11,50
2018,WQuality_River-Data-2018.pdf,37,river,River,18,61
2018,WQuality_River-Data-2018.pdf,38,river,River,18,72
2018,WQuality_River-Data-2018.pdf,39,river,River,15,62
2018,WQuality_River-Data-2018.pdf,40,river,River,18,68
2018,WQuality_River-Data-2018.pdf,41,river,River,17,53
2018,WQuality_River-Data-2018.pdf,42,river,River,8,57
2018,WQuality_River-Data-2018.pdf,43,river,River,9,56
2018,WQuality_River-Data-2018.pdf,44,river,River,10,56
2018,WQuality_River-Data-2018.pdf,45,river,River,12,60
2018,WQuality_River-Data-2018.pdf,46,river,River,9,54
2018,WQuality_River-Data-2018.pdf,47,river,River,11,55
2018,WQuality_River-Data-2018.pdf,48,river,River,9,52
2018,WQuality_River-Data-2018.pdf,49,river,River,13,45
2018,WQuality_River-Data-2018.pdf,50,river,River,19,56
2018,WQuality_River-Data-2018.pdf,51,river,River,12,51
2018,WQuality_River-Data-2018.pdf,52,river,River,23,70
2018,WQuality_River-Data-2018.pdf,53,river,River,20,67
2018,WQuality_River-Data-2018.pdf,54,river,River,15,52
2018,WQuality_River-Data-2018.pdf,55,river,River,22,65
2018,WQuality_River-Data-2018.pdf,56,river,River,20,66
2018,WQuality_River-Data-2018.pdf,57,river,River,8,47
2018,WQuality_River-Data-2018.pdf,58,river,River,6,36
2018,WQuality_River-Data-2018.pdf,59,river,River,6,45
2018,WQuality_River-Data-2018.pdf,60,river,River,4,36
2018,WQuality_River-Data-2018.pdf,61,river,River,8,54
2018,WQuality_River-Data-2018.pdf,62,river,River,10,57
2018,WQuality_River-Data-2018.pdf,63,river,River,17,55
2018,WQuality_River-Data-2018.pdf,64,river,River,10,48
2018,WQuality_River-Data-2018.pdf,65,river,River,10,51
2018,WQuality_River-Data-2018.pdf,66,river,River,8,49
2018,WQuality_River-Data-2018.pdf,67,river,River,8,43
2018,WQuality_River-Data-2018.pdf,68,river,River,8,47
2018,WQuality_River-Data-2018.pdf,69,river,River,10,48
2018,WQuality_River-Data-2018.pdf,70,river,River,5,26
2018,WQuality_River-Data-2018.pdf,71,river,River,4,34
2018,WQuality_River-Data-2018.pdf,72,river,River,4,28
2018,WQuality_River-Data-2018.pdf,73,river,River,6,26
2018,WQuality_River-Data-2018.pdf,74,river,River,3,29
2018,WQuality_River-Data-2018.pdf,75,river,River,11,56
2018,WQuality_River-Data-2018.pdf,76,river,River,12,54
2018,WQuality_River-Data-2018.pdf,77,river,River,13,54
2018,WQuality_River-Data-2018.pdf,78,river,River,11,52
2018,WQuality_River-Data-2018.pdf,79,river,River,18,57
2018,WQuality_River-Data-2018.pdf,80,river,River,7,48
2018,WQuality_River-Data-2018.pdf,81,river,River,6,54
2018,WQuality_River-Data-2018.pdf,82,river,River,6,55
2018,WQuality_River-Data-2018.pdf,83,river,River,6,51
2018,WQuality_River-Data-2018.pdf,84,river,River,8,54
2018,WQuality_River-Data-2018.pdf,85,river,River,8,57
2018,WQuality_River-Data-2018.pdf,86,river,River,8,56
2018,WQuality_River-Data-2018.pdf,87,river,River,7,43
2018,WQuality_River-Data-2018.pdf,88,river,River,8,53
2018,WQuality_River-Data-2018.pdf,89,river,River,9,60
2018,WQuality_River-Data-2018.pdf,90,river,River,9,60
2018,WQuality_River-Data-2018.pdf,91,river,River,15,64
2018,WQuality_River-Data-2018.pdf,92,river,River,6,55
2018,WQuality_River-Data-2018.pdf,93,river,River,6,54
2018,WQuality_River-Data-2018.pdf,94,river,River,17,66
2018,WQuality_River-Data-2018.pdf,95,river,River,8,51
2018,WQuality_River-Data-2018.pdf,96,river,River,8,55
2018,WQuality_River-Data-2018.pdf,97,river,River,8,56
2018,WQuality_River-Data-2018.pdf,98,river,River,8,56
2018,WQuality_River-Data-2018.pdf,99,river,River,16,59
2018,WQuality_River-Data-2018.pdf,100,river,River,10,63
2018,WQuality_River-Data-2018.pdf,101,river,Canal,13,69
2018,WQuality_River-Data-2018.pdf,102,river,River,8,31
2018,WQuality_River-Data-2018.pdf,103,river,River,8,51
2019,NWMP_DATA_2019.pdf,1,groundwater,River,1,18
2019,NWMP_DATA_2019.pdf,2,groundwater,Groundwater,1,15
2019,NWMP_DATA_2019.pdf,3,groundwater,Groundwater,1,7
2019,NWMP_DATA_2019.pdf,4,groundwater,Groundwater,1,19
2019,NWMP_DATA_2019.pdf,5,groundwater,Groundwater,1,17
2019,NWMP_DATA_2019.pdf,6,groundwater,Pond/Tank,1,15
2019,NWMP_DATA_2019.pdf,7,groundwater,Groundwater,1,19
2019,NWMP_DATA_2019.pdf,8,groundwater,Groundwater,1,4
2019,NWMP_DATA_2019.pdf,9,groundwater,Pond/Tank,1,15
2019,NWMP_DATA_2019.pdf,10,groundwater,Groundwater,1,22
2019,NWMP_DATA_2019.pdf,11,groundwater,Groundwater,1,8
2019,NWMP_DATA_2019.pdf,12,groundwater,Groundwater,1,9
2019,NWMP_DATA_2019.pdf,13,groundwater,Groundwater,1,9
2019,NWMP_DATA_2019.pdf,14,groundwater,Groundwater,1,24
2019,NWMP_DATA_2019.pdf,15,river,River,1,25
2019,NWMP_DATA_2019.pdf,16,groundwater,Groundwater,1,14
2019,NWMP_DATA_2019.pdf,17,groundwater,Groundwater,1,10
2019,NWMP_DATA_2019.pdf,18,groundwater,Groundwater,1,23
2019,NWMP_DATA_2019.pdf,19,groundwater,Drain/STP/WTP,1,18
2019,NWMP_DATA_2019.pdf,20,groundwater,Groundwater,1,15
2019,NWMP_DATA_2019.pdf,21,groundwater,Groundwater,1,19
2019,NWMP_DATA_2019.pdf,22,groundwater,Groundwater,1,15
2019,NWMP_DATA_2019.pdf,23,river,River,1,5
2019,NWMP_DATA_2019.pdf,24,groundwater,Groundwater,1,21
2019,NWMP_DATA_2019.pdf,25,groundwater,Groundwater,1,19
2019,NWMP_DATA_2019.pdf,26,groundwater,Pond/Tank,1,15
2019,NWMP_DATA_2019.pdf,27,groundwater,Groundwater,1,5
2019,NWMP_DATA_2019.pdf,28,groundwater,Groundwater,1,20
2019,NWMP_DATA_2019.pdf,29,river,River,1,18
2019,NWMP_DATA_2019.pdf,30,groundwater,Groundwater,1,24
2019,NWMP_DATA_2019.pdf,31,river,River,1,22
2019,NWMP_DATA_2019.pdf,32,groundwater,River,1,16
2019,NWMP_DATA_2019.pdf,33,groundwater,Groundwater,1,17
2019,NWMP_DATA_2019.pdf,34,groundwater,Groundwater,1,16
2019,NWMP_DATA_2019.pdf,35,groundwater,Groundwater,1,5
2019,NWMP_DATA_2019.pdf,36,groundwater,Groundwater,1,21
2019,NWMP_DATA_2019.pdf,37,river,River,1,14
2019,NWMP_DATA_2019.pdf,38,river,River,1,5
2019,NWMP_DATA_2019.pdf,39,groundwater,Groundwater,1,7
2019,NWMP_DATA_2019.pdf,40,groundwater,Groundwater,1,12
2019,NWMP_DATA_2019.pdf,41,groundwater,Groundwater,1,22
2019,NWMP_DATA_2019.pdf,42,river,River,1,8
2019,NWMP_DATA_2019.pdf,43,groundwater,Groundwater,1,12
2019,NWMP_DATA_2019.pdf,44,groundwater,River,1,20
2019,NWMP_DATA_2019.pdf,45,river,Pond/Tank,1,24
2019,NWMP_DATA_2019.pdf,46,river,River,1,10
2019,NWMP_DATA_2019.pdf,47,groundwater,Pond/Tank,1,21
2019,NWMP_DATA_2019.pdf,48,river,River,1,5
2019,NWMP_DATA_2019.pdf,49,groundwater,Groundwater,1,22
2019,NWMP_DATA_2019.pdf,50,groundwater,River,1,16
2019,NWMP_DATA_2019.pdf,51,river,River,1,11
2019,NWMP_DATA_2019.pdf,52,groundwater,Groundwater,1,13
2019,NWMP_DATA_2019.pdf,53,river,River,1,18
2019,NWMP_DATA_2019.pdf,54,river,River,1,15
2019,NWMP_DATA_2019.pdf,55,river,River,1,18
2019,NWMP_DATA_2019.pdf,56,river,Drain/STP/WTP,1,16
2019,NWMP_DATA_2019.pdf,57,groundwater,Coastal,1,15
2019,NWMP_DATA_2019.pdf,58,groundwater,Groundwater,1,12
2019,NWMP_DATA_2019.pdf,59,groundwater,Groundwater,1,15
2019,NWMP_DATA_2019.pdf,60,groundwater,Groundwater,1,17
2019,NWMP_DATA_2019.pdf,61,groundwater,Pond/Tank,1,11
2019,NWMP_DATA_2019.pdf,62,groundwater,Groundwater,1,8
2019,NWMP_DATA_2019.pdf,63,groundwater,Pond/Tank,1,16
2019,NWMP_DATA_2019.pdf,64,groundwater,Groundwater,1,12
2019,NWMP_DATA_2019.pdf,65,groundwater,Groundwater,1,15
2019,NWMP_DATA_2019.pdf,66,river,River,1,10
2019,NWMP_DATA_2019.pdf,67,groundwater,Groundwater,1,20
2019,NWMP_DATA_2019.pdf,68,river,River,1,24
2019,NWMP_DATA_2019.pdf,69,river,River,1,9
2019,NWMP_DATA_2019.pdf,70,groundwater,Groundwater,1,17
2019,NWMP_DATA_2019.pdf,71,river,Drain/STP/WTP,1,20
2019,NWMP_DATA_2019.pdf,72,river,River,1,5
2019,NWMP_DATA_2019.pdf,73,groundwater,Groundwater,1,17
2019,NWMP_DATA_2019.pdf,74,groundwater,Groundwater,1,7
2019,NWMP_DATA_2019.pdf,75,groundwater,Groundwater,1,20
2019,NWMP_DATA_2019.pdf,76,groundwater,Groundwater,1,24
2019,NWMP_DATA_2019.pdf,77,groundwater,Canal,1,22
2019,NWMP_DATA_2019.pdf,78,groundwater,Groundwater,1,7
2019,Water_pond_tanks_2019.pdf,1,river,Pond/Tank,1,5
2019,Water_pond_tanks_2019.pdf,2,river,Pond/Tank,1,24
2019,Water_pond_tanks_2019.pdf,3,river,Pond/Tank,1,12
2019,Water_pond_tanks_2019.pdf,4,river,Pond/Tank,1,6
2019,Water_pond_tanks_2019.pdf,5,river,Pond/Tank,1,4
2019,Water_pond_tanks_2019.pdf,6,river,River,1,5
2019,Water_pond_tanks_2019.pdf,7,river,River,1,10
2019,Water_pond_tanks_2019.pdf,8,river,Pond/Tank,1,22
2019,Water_pond_tanks_2019.pdf,9,river,River,1,4
2019,Water_pond_tanks_2019.pdf,10,river,River,1,7
2019,Water_pond_tanks_2019.pdf,11,river,River,1,21
2019,Water_pond_tanks_2019.pdf,12,river,River,1,14
2019,Water_pond_tanks_2019.pdf,13,river,Pond/Tank,1,7
2019,Water_pond_tanks_2019.pdf,14,river,Pond/Tank,1,25
2019,Water_pond_tanks_2019.pdf,15,river,River,1,26
2019,Water_pond_tanks_2019.pdf,16,river,Pond/Tank,1,27
2019,Water_pond_tanks_2019.pdf,17,river,Pond/Tank,1,27
2019,Water_pond_tanks_2019.pdf,18,river,Pond/Tank,1,27
2019,Water_pond_tanks_2019.pdf,19,river,Pond/Tank,1,15
2019,Water_pond_tanks_2019.pdf,20,river,Pond/Tank,1,19
2019,Water_pond_tanks_2019.pdf,21,river,Pond/Tank,1,4
2019,Water_pond_tanks_2019.pdf,22,river,River,1,23
2019,Water_pond_tanks_2019.pdf,23,river,Pond/Tank,1,14
2019,Water_pond_tanks_2019.pdf,24,river,Pond/Tank,1,19
2019,Water_pond_tanks_2019.pdf,25,river,River,1,8
2019,Water_pond_tanks_2019.pdf,26,river,Pond/Tank,1,5
2019,Water_pond_tanks_2019.pdf,27,river,River,1,3
2019,Water_pond_tanks_2019.pdf,28,river,Pond/Tank,1,16
2019,Water_pond_tanks_2019.pdf,29,river,River,1,4
2019,Water_pond_tanks_2019.pdf,30,river,Canal,1,4
2019,Water_pond_tanks_2019.pdf,31,river,Pond/Tank,1,19
2019,Water_pond_tanks_2019.pdf,32,river,Pond/Tank,1,10
2019,Water_pond_tanks_2019.pdf,33,river,Pond/Tank,1,23
2019,Water_pond_tanks_2019.pdf,34,river,River,1,24
2019,Water_pond_tanks_2019.pdf,35,river,Pond/Tank,1,25
2019,Water_pond_tanks_2019.pdf,36,river,Pond/Tank,1,23
2019,Water_pond_tanks_2019.pdf,37,river,Pond/Tank,1,4
2019,Water_pond_tanks_2019.pdf,38,river,Pond/Tank,1,16
2019,Water_pond_tanks_2019.pdf,39,river,Pond/Tank,1,7
2019,Water_pond_tanks_2019.pdf,40,river,River,1,14
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,1,river,Canal,1,13
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,2,river,Canal,1,12
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,3,coastal,Canal,1,18
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,4,river,Canal,1,15
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,5,river,Canal,1,11
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,6,coastal,Coastal,1,21
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,7,coastal,Coastal,1,14
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,8,coastal,River,1,13
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,9,coastal,Coastal,1,16
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,10,coastal,Coastal,1,10
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,11,river,River,1,13
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,12,river,River,1,15
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,13,river,River,1,15
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,14,river,Pond/Tank,1,14
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,15,river,River,1,15
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,16,river,River,1,5
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,17,river,River,1,22
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,18,river,Pond/Tank,1,16
2019,Water_Quality_Canals_Sea_Water_Drains_STPs_2019.pdf,19,river,River,1,5
2019,Water_Quality_data_of_River_2019.pdf,1,coastal,River,1,15
2019,Water_Quality_data_of_River_2019.pdf,2,river,River,1,23
2019,Water_Quality_data_of_River_2019.pdf,3,river,River,1,23
2019,Water_Quality_data_of_River_2019.pdf,4,river,River,1,20
2019,Water_Quality_data_of_River_2019.pdf,5,river,River,1,24
2019,Water_Quality_data_of_River_2019.pdf,6,river,River,1,21
2019,Water_Quality_data_of_River_2019.pdf,7,river,River,1,21
2019,Water_Quality_data_of_River_2019.pdf,8,river,River,1,24
2019,Water_Quality_data_of_River_2019.pdf,9,river,River,1,26
2019,Water_Quality_data_of_River_2019.pdf,10,river,River,1,27
2019,Water_Quality_data_of_River_2019.pdf,11,river,River,1,24
2019,Water_Quality_data_of_River_2019.pdf,12,river,River,1,20
2019,Water_Quality_data_of_River_2019.pdf,13,river,River,1,18
2019,Water_Quality_data_of_River_2019.pdf,14,river,River,1,26
2019,Water_Quality_data_of_River_2019.pdf,15,river,River,1,26
2019,Water_Quality_data_of_River_2019.pdf,16,river,River,1,25
2019,Water_Quality_data_of_River_2019.pdf,17,river,River,1,22
2019,Water_Quality_data_of_River_2019.pdf,18,river,River,1,21
2019,Water_Quality_data_of_River_2019.pdf,19,river,River,1,18
2019,WQuality_River-Data-2019.pdf,1,river,River,1,19
2019,WQuality_River-Data-2019.pdf,2,river,River,1,19
2019,WQuality_River-Data-2019.pdf,3,river,River,2,18
2019,WQuality_River-Data-2019.pdf,4,river,River,1,22
2019,WQuality_River-Data-2019.pdf,5,river,River,1,21
2019,WQuality_River-Data-2019.pdf,6,river,River,1,32
2019,WQuality_River-Data-2019.pdf,7,river,River,1,23
2019,WQuality_River-Data-2019.pdf,8,river,River,1,20
2019,WQuality_River-Data-2019.pdf,9,river,River,2,19
2019,WQuality_River-Data-2019.pdf,10,river,River,1,20
2019,WQuality_River-Data-2019.pdf,11,river,River,1,18
2019,WQuality_River-Data-2019.pdf,12,river,River,2,42
2019,WQuality_River-Data-2019.pdf,13,river,River,1,21
2019,WQuality_River-Data-2019.pdf,14,river,River,1,21
2019,WQuality_River-Data-2019.pdf,15,river,River,1,22
2019,WQuality_River-Data-2019.pdf,16,river,River,1,24
2019,WQuality_River-Data-2019.pdf,17,river,River,2,30
2019,WQuality_River-Data-2019.pdf,18,river,River,1,79
2019,WQuality_River-Data-2019.pdf,19,river,River,2,26
2019,WQuality_River-Data-2019.pdf,20,river,River,1,26
2019,WQuality_River-Data-2019.pdf,21,river,River,1,22
2019,WQuality_River-Data-2019.pdf,22,river,River,1,23
2019,WQuality_River-Data-2019.pdf,23,river,River,1,16
2019,WQuality_River-Data-2019.pdf,24,river,River,1,21
2019,WQuality_River-Data-2019.pdf,25,river,River,1,22
2019,WQuality_River-Data-2019.pdf,26,river,River,1,20
2019,WQuality_River-Data-2019.pdf,27,river,River,1,22
2019,WQuality_River-Data-2019.pdf,28,river,River,1,20
2019,WQuality_River-Data-2019.pdf,29,river,River,2,22
2019,WQuality_River-Data-2019.pdf,30,river,River,1,15
2019,WQuality_River-Data-2019.pdf,31,river,River,1,23
2019,WQuality_River-Data-2019.pdf,32,river,River,1,19
2019,WQuality_River-Data-2019.pdf,33,river,River,2,20
2019,WQuality_River-Data-2019.pdf,34,river,River,1,21
2019,WQuality_River-Data-2019.pdf,35,river,River,1,21
2019,WQuality_River-Data-2019.pdf,36,coastal,River,1,20
2019,WQuality_River-Data-2019.pdf,37,river,River,1,19
2019,WQuality_River-Data-2019.pdf,38,river,River,2,18
2019,WQuality_River-Data-2019.pdf,39,river,River,1,21
2019,WQuality_River-Data-2019.pdf,40,river,River,2,20
2019,WQuality_River-Data-2019.pdf,41,river,River,1,18
2019,WQuality_River-Data-2019.pdf,42,river,River,1,20
2019,WQuality_River-Data-2019.pdf,43,river,River,2,19
2019,WQuality_River-Data-2019.pdf,44,river,River,1,19
2019,WQuality_River-Data-2019.pdf,45,river,River,1,17
2019,WQuality_River-Data-2019.pdf,46,river,River,1,29
2019,WQuality_River-Data-2019.pdf,47,river,River,1,16
2019,WQuality_River-Data-2019.pdf,48,river,River,2,24
2019,WQuality_River-Data-2019.pdf,49,river,River,1,23
2019,WQuality_River-Data-2019.pdf,50,river,River,1,17
2019,WQuality_River-Data-2019.pdf,51,river,River,1,19
2019,WQuality_River-Data-2019.pdf,52,river,River,2,18
2019,WQuality_River-Data-2019.pdf,53,river,River,1,18
2019,WQuality_River-Data-2019.pdf,54,river,River,1,17
2019,WQuality_River-Data-2019.pdf,55,river,River,2,20
2019,WQuality_River-Data-2019.pdf,56,river,River,1,22
2019,WQuality_River-Data-2019.pdf,57,river,River,1,19
2019,WQuality_River-Data-2019.pdf,58,river,River,1,22
2019,WQuality_River-Data-2019.pdf,59,river,River,1,22
2019,WQuality_River-Data-2019.pdf,60,river,River,1,19
2019,WQuality_River-Data-2019.pdf,61,river,River,2,21
2019,WQuality_River-Data-2019.pdf,62,river,River,2,22
2019,WQuality_River-Data-2019.pdf,63,river,River,1,22
