monitoring_location,stn_code
"Godavari At Jayakwadi Dam, Paithan,Auranagabad",1312
"Godavari River At U/S Of Paithan At Paithan Intake Pump House At Jayakwadi, Paithan, Aurangabad",2158
"Godavari River At D/S Of Paithan At Pathegaon Bridge, Pathegaon, Paithan, Aurangabad",2159
"Godavari At Dhalegaon, Pathari, Parbhani",12
"Godavari River At U/S Of Aurangabad Reservoir, Kaigaon Tokka Near Kaigaon Bridge,Kaigaon, Gangapur, Aurangabad",2160
"Godavari River At Jalna Intake Water Pump House, Shahabad, Ambad, Jalna",2161
"Godavari River At Latur Water Intake Near Pump House At Dhamegaon, Kalumb, Osmanabad",2157
"Godavari At Vishnupuri,Nanded, Nanded",1210
"Wardha River At D/S Of Erai River, Hadasti, Chandrapur, Chandrapur",2719
"Wardha River At U/S Of Erai River Hadasti, Chandrapur, Chandrapur",2720
"Wardha River At U/S Of Acc Ghuggus. , Chandrapur, Chandrapur",2721
"Wardha River D/S Of Acc Ghuggus, Chandrapur, Chandrapur",2174
"Wardha River At Confluence Point Of Penganga & Wardha At Jugad, Wani, Yavatmal",2156
"Wardha At Rajura Bridge,Rajura, Chandrapur, Chandrapur",1212
"Wardha At Pulgaon Railway Bridge, Pulgaon, Wardha, Wardha",1315
"Wainganga After Conluence With Kanhan, Ambhora, Kuhi, Nagpur",1910
"Wainganga River U/S Of Ellora Paper Mill, Tumsar, Tumsar, Bhandara",2173
"Wainganga U/S Of Gaurav Paper Mills, Near Jackwell, Bramhpuri, Chandrapur",2175
"Wainganga D/S Of Gaurav Paper Mills, Near Jackwell, Bramhpuri, Chandrapur",2176
"Wainganga At Ashti,Gondpipri, Chandrapur",11
"Kanhan River U/S Of M/S Vidharbha Paper Mill, Sinora, Parseoni, Nagpur",2170
"Kanhan River D/S Of M/S Vidharbha Paper Mill, Sinora, Parseoni, Nagpur",2171
"Kanhan D/S Of Nagpur, Agargaon, Kuhi, Nagpur",1909
"Bindusara River At Beed Near Intake Water Pump House At Dam, Paligaon, Beed, Beed",2657
"Penganga River D/S Of Isapur Dam, Isapur, Pusad,",2698
"Penganga River At Mehkar-Buldana Road Bridge, Mehkar, Buldana",2699
"Wena River At U/S Of Mohata Mills, Near Railway Bridge, Hinganghat, Wardha",2722
"Wena River At D/S Of Mohata Mills, Nr Rd Brg On Hinganghat-Wadner Road, Hinganghat, Wardha",2723
"Kolar Before Confluence To Kanhan At Waregaon, Kamptee, Nagpur",1908
"Darna River At Chehedi Pumping Station, Chehedi, Nashik, Nashik",2660
"Darna River At Mes Site Pumping Station, Bhagur,",2662
"Darna River At Bhagur Pumping Station Near Pandhurli Bridge, Bhagur,",2663
"Darna River At Sansari , Nashik, Nashik",2664
"Krishna At Mahabaleshwar Dhom Dam Near Koina Dam, Mahabaleshwar, Satara",1194
"Krishna River At Wai, Satara",2190
"Krishna River At Kshetra Mahuli, Mahuli, Satara",2187
"Krishna River At Krishna- Venna Sangam At Mahuli, Satara",2188
"Krishna At Krishna Bridge, Karad, Karad, Satara",36
"Krishna D/S Of Islampur, Walwa, Sangli",1906
"Krishna At Rajapur Weir, Rajapur, Shirol, Kohlapur",1153
"Krishna At Gawali Gally,Miraj,Sangli",37
"Krishna At Kurundwad, Shirol, Kolhapur",1310
"Panchaganga At Ichalkaranji, Shiradwad,Hatkanangale,",1311
"Panchaganga River At Shirol Near Shirol Intake Well, Kolhapur",2163
"Panchaganga U/S Of Kolhapur Town, Balinga, Karvir, Kolhapur",1904
"Panchaganga D/S Of Kolhapur Town, Uchegaon, Kolhapur",1905
"Bhima At Pune U/S Vithalwadi, Haweli, Pune",1189
"Bhima At Pune, D/S Of Bundgarden, Yerwada, Haweli, Pune",1190
"Bhima At Pargaon (After Confl.With Mula Mutha),Pargaon, Daund,",1191
"Bhima After Conf. With Daund, Daund, Pune",1192
"Bhima At Narsingpur, (D/S Af.Confl.With R.Nira), Narsingpur, Malshiros",1188
"Bhima At Takli, South Solapur, Solapur",28
"Bhima River-Backwater Of Ujani Dam Near Raw Water Pump House, Kumbargaon, Indapur, Pune",2656
"Nira River At D/S Of Jubilant Organosis, Nimbut, Baramati,Pune.",2195
"Nira River At U/S Of Jubilant Organosis, Nira(Dattaghat), Baramati, Pune",2682
"Nira At Sarola Bdg.On Pune-Banglore Highway, Sarola, Bhor, Pune",1463
"Koyna River At Karad, Satara",2189
"Mula River At Harrison Bridge Near Mula- Pawana Sangam, Bopodi, Haweli,",2194
"Mula River At Aundh Bridge, Aundhgaon, Haweli, Pune",2193
"Mula-Mutha River At Mundhawa Bridge, Munthawa,Haweli, Pune",2192
"Mula-Mutha River At D/S Of Theur, Haweli, Pune",2677
"Mutha River At Sangam Bridge Near Ganapathy Ghat, Shivajinagar, Pune",2191
"Pawana River At Sangavigaon, Haweli Pune.",2196
"Pawana River At Dapodi Bridge At Pawana-Mulla Sangam, Dapodi, Haweli, Pune",2691
"Indrayani River At D/S Of Alandigaon, Haweli,Pune",2197
"Chandrabhaga U/S Of Pandharpur Town, Gursale, Pandharpur,",1911
"Chandrabhaga D/S Of Pandharpur Town, Gursale, Pandharpur,",1912
"Anjangaon,Akot, Akola",2002
"Bore Well At Bale Railway Station Premises Owned By Shri Digambar Joshi, Dahegaon, North Solapur",2821
"Bore Well At Chitali Near Wagh Vasthi, Rahata, Ahmadnagar",2817
Bore Well At Midc Shiroli Near M/S Pratibha,2829
"Bore Well At Shete Vasti Near Old Tuljapur Road, Tuljapur Naka, Solapur",2823
"Bore Well Near Chincholi, Mohol, Solapur",2822
"Changera, Gondia",1999
"Dug Well Near Railway Station, Cotton Market, Wardha",2826
"Dug Well Of Mr.Sampat Walunj Near M/S Mahajeet Clayton, Shinde Village, Nashik",2816
"Gokhiware,Vasai, Thane",1987
"Hand Pump In The Premises Of Zilla Parishad Primary School, Bhugaon, Wardha",2203
"Khaperkheda, Saoner,Nagpur",1995
"Koradi, Kamptee,Nagpur",1996
"Msw Site, Moshi,Pimpri- Chinchwad, Haweli,Pune",1992
"Msw Site, Pathardi, Nasik",1991
"Raipur,Hingna Nagpur",1997
"Savali, Miraj, Sangli",2007
"Madvi Sea Water Near Jodhale Maruti Temple, Madvigaon, Ratnagiri, Ratnagiri",2815
"River Amba At D/S Of Waken Bridge-U/S Of Js Petrochemicals, Wakenphata, Roha, Raigad",2651
"River Bhatsa At D/S Of Liberty Oil Mills, Satne, Shahapur, Thane",2653
"River Bhatsa At D/S Of Pise Dam Near Pise Village (Ulhas), Bhiwandi, Thane",1461
"River Bhatsa At U/S Of Liberty Oil Mills, Satne, Shahapur, Thane",2654
"River Kalu At Atale Village, Kalyan, Thane",1092
"River Kan Near Sakri Water Works, Sakri, Dhule",2670
"River Kundalika At Are Khurd ( Saline Zone ), Arekhurd, Roha, Raigad",2198
"River Kundalika At Dhatav At Jackwell, Dhatav, Roha, Raigad",2672
"River Kundalika At Roha Bridge, Roha City, Raigad",1152
"River Kundalika Near Salav Bridge (Salina Zone), Salav, Roha, Raigad",2671
"River Mithi River, Mahim, Bandra, Mumbai",2168
"River Muchkundi At Waked Near M/S Asahi India Glass Ltd, Waked, Lanja, Ratnagiri",2676
"River Patalganga At D/S Of Kharpada Bridge, Kharpada, Khalapur, Raigad",2685
"River Patalganga At Gagangiri Maharaj Temple, Khopoli, Khalapur, Raigad",2689
"River Patalganga At Khalapur Pumping Station, Khalapur, Raigad",2687
"River Patalganga At Savroli Bridge, Khalapur. Raigad",2688
"River Patalganga At Shilphata, Khopoli, Khalapur, Raigad",1151
"River Patalganga At Vyal Pump House, Vyal, Khalapur, Raigad",2686
"River Patalganga Near Intake Of Midc W/W, Turade, Khalapur, Raigad",1462
"River Pehlar Dam On Pehlar River-Inlet Of Water Works, Pehlar, Vasai, Thane",2696
"River Savitri At Dadli Bridge, Dadli, Mahad, Raigadh",2703
"River Savitri At Muthavali Village, Mahad, Raigadh",2704
"River Savitri At Ovale Village, Ovale, Mahad, Raigad",2199
"River Savitri At Shedav Dov, Mahad, Raigad",2702
"River Savitri Jackwell At Upsa Kendre, Nangalwadi, Mahad, Raigad",2701
"River Tansa Near Road Bridge, Village Dakewali, Wada, Thane",2709
"River Ulhas At Jambhul Water Works, Jambhul, Ambernath, Thane",2162
"River Ulhas At U/S Of Badlapur, Kulgaon, Ambernath, Thane",1094
"River Ulhas At U/S Of Nrc Bund At Mohane, Kalyan, Thane",1093
"River Vaitarna Near Road Bridge, Gandhare Village, Wada, Thane",2712
"River Vashisti At D/S Of Three M Paper Mills Near Chiplun Water Intake Jackwell, Kherdi,Chiplun, Ratnagiri",2713
"River Vashisti At U/S Of Pophali Near Konphansawane Bridge, Chiplun, Ratnagiri",2714
"River Vashisti At U/S Of Three M Paper Mills Near M/S Multifilms Plastic Pvt. Ltd. At Kherdi, Chiplun, Ratnagiri",2164
"River Tapi At Prakasha, (Maharashtra)",30044
"River Tapi At Ajnad, (Maharashtra)",30043
"River Tapi At Bhusawal U/S, Bhusawal Railway Colony, Bhusawal, Jalgaon",1251
"River Tapi At Ajand Village, Raver, Jalgaon",1313
"River Tapi At Ubad Village,Shahada, Nandurbar",1314
"River Amravati D/S Of Dondaicha, Dhule, Dhule",2652
"River Gomai D/S Of Shahada, Dhule",2666
"River Burai Before Confluece To Tapi River, Mukudas, Dhule",2659
River Girna At Jalgaon,1252
"River Girna At Malegaon (Manmad), Nashik",1253
"River Rangavali D/S Of Navapur, Nandurbar",1907
"River Bori D/S Of Amalner, Jalgaon, Jalgaon",2658
"River Hiwara D/S Of Pachora, Jalgaon",2667
"River Mor Near Padalshe, Jalgaon",2674
"River Titur D/S Of Chalisgaon, Jalgaon",2710
River Waghur At Sakegaon Before,2718
"River Panzara Near Panzarakan Ssk Ltd, Panzara, Dhule",2684
"River Purna At Dhupeshwar, Malkapur, Akola",1913
"River Purna A/C Of Morna, Andura Village, Balapur, Akola",2155
"River Pedhi Near Road Bridge At Dadhi-Pedhi Village, Bhatkuli, Amravati",2695
"River Morna At D/S Railway Bridge, Akola",2675
"River Godavari At Dhalegaon, Pathari, Parbhani",12
"River Godavari At Belur,Dharmadabad, Nanded (Maharshtra)",30049
"River Godavari At U/S Of Gangapur Dam, Nashik",1095
"River Godavari At Panchavati At Ramkund,Nashik",1096
"River Godavari At Raher, Nayagaon, Nanded",1209
"River Godavari At Vishnupuri,Nanded, Nanded",1210
"River Godavari At Nasik D/S, Gadgebaba Maharaj Nagar, Nashik",1211
"River Godavari Near Someshwar Temple, Someshwar, Nashik",2177
"River Godavari At Hanuman Ghat, Nashik City, Nashik",2179
"River Godavari At Tapovan, Tapovan, Nashik",2180
"River Godavari At Kapila- Godavari Confluence Point, Tapovan, Nashik",2181
"River Godavari At Saikheda, Niphad, Nashik",2182
"River Godavari At Nandur- Madmeshwar Dam, Nandur, Nashik",2183
"River Godavari At Latur Water Intake Near Pump House At Dhamegaon, Kalumb, Osmanabad",2157
"River Godavari At U/S Of Paithan At Paithan Intake Pump House At Jayakwadi, Paithan, Aurangabad",2158
"River Godavari At D/S Of Paithan At Pathegaon Bridge, Pathegaon, Paithan, Aurangabad",2159
"River Godavari At U/S Of Aurangabad Reservoir, Kaigaon Tokka Near Kaigaon Bridge,Kaigaon, Gangapur, Aurangabad",2160
"River Godavari At Jalna Intake Water Pump House, Shahabad, Ambad, Jalna",2161
"River Godavari At Jayakwadi Dam, Paithan,Auranagabad",1312
"River Manjeera At D/S Of Latur Near Latur-Nanded Bridge, Bhatkheda, Latur, Latur",2673
"River Wardha At Rajura Bridge,Rajura, Chandrapur, Chandrapur",1212
"River Wardha At Confluence Point Of Penganga & Wardha At Jugad, Wani, Yavatmal",2156
"River Wardha D/S Of Acc Ghuggus, Chandrapur, Chandrapur",2174
"River Purna Near Achalpur- Amravati Road Bridge, Asegaon, Chandur Bazar, Amravati",2700
"River Darna At Chehedi Pumping Station, Chehedi, Nashik, Nashik",2660
"River Darna At Aswali (Darna Dam), Lgatpuri, Nashik",2661
"River Darna At Mes Site Pumping Station, Bhagur, Nashik",2662
"River Darna At Bhagur Pumping Station Near Pandhurli Bridge, Bhagur, Nashik",2663
"River Darna At Sansari , Nashik, Nashik",2664
"River Wainganga At Ashti,Gondpipri, Chandrapur",11
"River Wainganga D/S Of Ellora Paper Mill, Tumsar, Tumsar, Bhandara",2172
"River Wainganga U/S Of Ellora Paper Mill, Tumsar, Tumsar, Bhandara",2173
"River Wainganga U/S Of Gaurav Paper Mills, Near Jackwell, Bramhpuri, Chandrapur",2175
"River Wainganga D/S Of Gaurav Paper Mills, Near Jackwell, Bramhpuri, Chandrapur",2176
"River Wainganga At Bapera, Bhandara,",30041
"River Wainganga After Conluence With Kanhan, Ambhora, Kuhi, Nagpur",1910
"River Penganga Near Water Supply Scheme Of Umarkhed Mc Belkhed, Umarkhed, Yavatmal",2697
"River Penganga D/S Of Isapur Dam, Isapur, Pusad, Yavatmal",2698
"River Penganga At Mehkar- Buldana Road Bridge, Mehkar, Buldana",2699
"River Wardha At D/S Of Erai River, Hadasti, Chandrapur, Chandrapur",2719
"River Wardha At Pulgaon Railway Bridge, Pulgaon, Wardha, Wardha",1315
"River Wardha At U/S Of Erai Hadasti, Chandrapur, Chandrapur",2720
"River Wardha At U/S Of Acc Ghuggus. , Chandrapur, Chandrapur",2721
"River Wena At U/S Of Mohata Mills, Near Railway Bridge, Hinganghat, Wardha",2722
"River Wena At D/S Of Mohata Mills, Nr Rd Brg On Hinganghat-Wadner Road, Hinganghat, Wardha",2723
"River Kolar Before Confluence To Kanhan At Waregaon, Kamptee, Nagpur",1908
"River Kanhan D/S Of Nagpur, Agargaon, Kuhi, Nagpur",1909
"River Kanhan U/S Of M/S Vidharbha Paper Mill, Sinora, Parseoni, Nagpur",2170
"River Kanhan D/S Of M/S Vidharbha Paper Mill, Sinora, Parseoni, Nagpur",2171
"River Bindusara At Beed Near Intake Water Pump House At Dam, Paligaon, Beed, Beed",2657
"River Krishna At Kurundwad, Kolhapur, (Maharashtra)",30047
"River Krishna At Rajapur Weir, Rajapur, Shirol, Kohlapur",1153
"River Krishna At Mahabaleshwar Dhom Dam Near Koina Dam, Mahabaleshwar, Satara",1194
"River Krishna At Kurundwad, Shirol, Kolhapur",1310
"River Krishna D/S Of Islampur, Walwa, Sangli",1906
"River Krishna At Kshetra Mahuli, Mahuli, Satara",2187
"River Krishna At Krishna-Venna Sangam At Mahuli, Satara",2188
"River Krishna At Wai, Satara",2190
"River Panchaganga At Ichalkaranji, Shiradwad,Hatkanangale,K Ohlapur",1311
"River Panchaganga At Shirol Near Shirol Intake Well, Kolhapur",2163
"River Panchaganga U/S Of Kolhapur Town, Balinga, Karvir, Kolhapur",1904
"River Panchaganga D/S Of Kolhapur Town, Uchegaon, Kolhapur",1905
"River Bhima At Pune U/S Vithalwadi, Haweli, Pune",1189
"River Bhima At Koregaon Near Koregaon Bridge, Shirur, Pune",2655
"River Bhima At Pune, D/S Of Bundgarden, Yerwada, Haweli, Pune",1190
"River Bhima At Pargaon (After Confl.With Mula Mutha),Pargaon, Daund, Pune",1191
"River Bhima At Narsingpur, (D/S Af.Confl.With R.Nira), Narsingpur, Malshiros, Solapur",1188
"River Bhima At Takli, South Solapur, Solapur",28
"River Bhima After Conf. With Daund, Daund, Pune",1192
"River Bhima River- Backwater Of Ujani Dam Near Raw Water Pump House, Kumbargaon, Indapur, Pune",2656
"River Bhima At Takli, Solapur, (Maharashtra)",30046
"River Ghod At Shirur, Pune",2665
"River Pawana At Sangavigaon, Haweli Pune.",2196
"River Pawana At Kasarwadi, Haweli, Pune",2690
"River Pawana At Dapodi Bridge At Pawana-Mulla Sangam, Dapodi, Haweli, Pune",2691
"River Pawana At Ravet Weir, Ravet, Haweli",2692
"River Pawana At Chinchwadgaon, Haweli",2693
"River Pawana At Pimprigaon, Haweli, Pune",2694
"River Vel At Shikrapur, Shirur, Pune",2715
"River Venna At Varye, Satara.",2186
"River Venna At Mahabaleshwar, Satara",2716
"River Venna At Mahuli, Satara",2717
"River Urmodi River, Nagthane, Satara",2711
"River Indrayani At D/S Of Alandigaon, Haweli,Pune",2197
"River Indrayani At D/S Of Moshigaon, Haweli, Pune",2668
"River Indrayani At U/S Of Moshigaon, Haweli, Pune",2669
"River Sina Near Laboti Toll Naka, Laboti, Mohal",2705
"River Koyna At Karad, Satara",2189
"River Chandrabhaga U/S Of Pandharpur Town, Gursale, Pandharpur",1911
"River Chandrabhaga D/S Of Pandharpur Town, Gursale, Pandharpur, Solapur",1912
"River Nira At D/S Of Jubilant Organosis, Nimbut, Baramati,Pune",2195
"River Nira At Sangavi, Phaltan, Satara",2681
"River Nira At U/S Of Jubilant Organosis, Nira(Dattaghat), Baramati, Pune",2682
"River Nira At Shindewadi. Shirval, Khandala, Satara",2683
"River Nira At Sarola Bdg.On Pune-Banglore Highway, Sarola, Bhor, Pune",1463
"River Mutha At Sangam Bridge Near Ganapathy Ghat, Shivajinagar, Pune",2191
"River Mutha Near Veer Savarkar Bhavan, Pune",2678
"River Mutha At Deccan Bridge, Deccan, Pune",2679
"River Mutha At Khadakvasla Dam, Khadakvasla, Haweli, Pune.",2680
"River Mula At Aundh Bridge, Aundhgaon, Haweli, Pune",2193
"River Mula At Harrison Bridge Near Mula- Pawana Sangam, Bopodi, Haweli, Pune",2194
"River Mula-Mutha At Mundhawa Bridge, Munthawa,Haweli, Pune",2192
"River Mula-Mutha At D/S Of Theur, Haweli, Pune",2677
"Dug Well At 5 -Star Industrial Estate, Village- Kashimira , Taluka- Thane, District-Thane.",1985
"Bore Well At Vasai, Village- Gokhiware, Taluka- Vasai, District- Palghar.",1987
"Bore Well At Mwml Site At Taloja, Village-Karawla- Taloja,Taluka- Panvel, District- Raigad.",1989
"Bore Well At Bmw Site, Village-Burudgaon ,Taluka- Ahmednagar,District- Ahmednagar.",1990
"Bore Well At Msw Site,Village-Pathardi ,Taluka- Nashik,District- Nashik.",1991
"Dug Well At Msw Site, Owned By Shri. Dattu Kondiba Borate At Borate Vasthi, Village- Moshi, Pimpri Chinchwad, Taluka- Haweli, District- Pune.",1992
"Dug Well At Pandharpur, Village-Pandharpur, Taluka- Gangapur, District - Aurangabad.",1993
"Dug Well At Tps-Durgapur, Near Naseeb Kirana And General Stores, Village- Durgapur, Taluka- Chandrapur, District- Chandrapur.",1994
"Gram Panchayath Dug Well , Near Balaji Gajbhiye House,Village-Khaperkheda ( Ward No.4) , Taluka- Saoner, District- Nagpur.",1995
"Gram Panchayath Dug Well , Near Jagadamba G. M. S. Mandir Sahakari Sanstha, Village-Koradi,Taluka- Kamptee, District- Nagpur.",1996
"Bore Well Near Primary Health Centre, Village- Raipur,Taluka- Hingna, District- Nagpur.",1997
"Bore Well Near Gram Panchayat Office, Village- Changera,Taluka- Gondia, District- Gondia.",1999
"Dug Well At Plot No- 4, Street No.49-C, At Nehru Bal Udyan Azad Maidan, Owned By Yavatmal M.C. Taluka- Yavatmal, District- Yavatmal.",2003
"Bore Well At Parvati Industrial Estate, Village- Yadrav, Taluka- Shirol, District- Kolhapur.",2004
"Bore Well At Khanjirenagar, Village- Khanjirenagar,Taluka- Hatkanangale, District- Kolhapur.",2005
"Bore Well At Shinoli Near M/S Aqua Alloy Steel ,Midc, Village-Shinoli, Taluka- Chandgad, District- Kolhapur.",2006
"Bore Well At Savali, Near Gram Panchayat Office, Village-Savali, Taluka- Miraj, District- Sangli.",2007
"Dug Well At Sambarwadi Owned By Shri. Kishan Hali Rajput. Village-Sambarwadi, Taluka- Miraj, District- Sangli.",2008
"Bore Well At Katpur, Near Z.P. School, Village- Katpur,Taluka- Paithan,District- Aurangabad.",2200
"Dug Well At Ranjangaon, Village-Ranjangaon, Taluka-",2201
"Hand Pump In The Premises Of Zilla Parishad Primary School, Village- Bhugaon,Taluka- Wardha,District- Wardha.",2203
"Dug Well At Gunjalwadi,Sangamner Near Primary Health Care Center, Village- Gunjalwadi,Taluka- Sangamner,District- Ahmadnagar.",2204
"Dug Well Of Mr.Sampat Walunj, Near M/S Mahajeet Clayton, Village- Shinde Village, Taluka- Nashik, District- Nashik.",2816
"Bore Well At Chitali Near Wagh Vasthi, Village- Chitali, Taluka- Rahata, District- Ahmednagar.",2817
"Dug Well Owned By Shri Deshmukh, Village- Malegaon, Taluka- Baramati, District- Pune.",2819
"Dug Well Owned By Shri Shivaji Baban Darekar, Village- Sanaswadi, Taluka- Shirur, District- Pune.",2820
"Bore Well At Bale Railway Station Premises Owned By Shri. Digambar Joshi, Village- Dahegaon, Taluka- North Solapur, District- Solapur.",2821
"Bore Well Near Chincholi Midc, Village- Chincholi, Taluka- Mohol, District- Solapur.",2822
"Bore Well At Shete Vasti, Near Old Tuljapur Road, Village- Shete Vasthi, Tuljapur Naka, Taluka- Solapur, District- Solapur.",2823
"Bore Well At Wahegaon, Near Zilla Parishad School,Village- Wahegaon,Taluka-Paithan, District - Aurangabad",2825
"Dug Well Near Railway Station & Cotton Market, Village- Wardha, Taluka- Wardha, District- Wardha.",2826
"Dug Well Near Zilla Parishad Primary School, At Village- Visapur, Taluka- Ballarpur, District- Chandrapur.",2828
"Bore Well At Midc, Shiroli Near M/S Pratibha Enterprises, Village- Shiroli,Taluka- Hatkanangale, District- Kolhapur.",2829
"Bore Well At Midc Gokul - Shirgaon, Village- Gokul- Shirgaon, Taluka- Karvir, District - Kolhapur.",2830
"Dug Well At Sakharali, Near Midc Islampur Near Krishna Milk Industry, Village- Sakharali, Taluka- Walwa, District- Sangli.",2831
"Dug Well No. 1 At Brahmanwadi- Anjanwel, Owned By Shri. Vaidya, Village- Anjanwel, Taluka- Guhagar, District- Ratnagiri.",2832
"Dug Well No. 1 Owned By Group Gram Panchayat At Arketwadi, Near Masjid, Village- Arketwadi, Taluka- Khed, District- Ratnagiri.",2833
"Dug Well No. 2 At Arketwadi, Village- Arketwadi, Taluka - Khed, District- Ratnagiri.",2834
"Dug Well No. 2, Owned By Group Gram Panchayat, Brahmanwadi- Anjanwel,",2835
"Bassein Creek At Vasai Fort , Village- Bassein, Taluka- Vasai, District- Palghar.",1316
"Thane Creek At Elephanta Island, Village- Elephanta Island , Taluka- Mumbai, District- Mumbai.",1317
"Mahim Creek At Mahim Bay, Village- Mahim, Taluka- Mumbai, District- Mumbai.",1318
"Sea Water At Gateway Of India, Village- Colaba, Taluka- Colaba, District- Mumbai.",2165
"Sea Water At Charni Road Choupathy, Village- Girgaon, Taluka- Mumbai, District- Mumbai.",2166
"Sea Water At Worli Seaface, Village- Worli, Taluka- Worli, District- Mumbai.",2167
"Sea Water At Versova Beach, Village- Versova, Taluka- Andheri, District- Mumbai.",2169
"Vashi Creek At Airoli Bridge, Village- Airoli,Taluka- Thane, District- Thane.",2184
"Vashi Creek At Vashi Bridge, Village- Vashi,Taluka- Thane,District- Thane.",2185
"Ulhas Creek At Reti Bunder At D/S Of Kalyan- Bhiwandi Bridge, Village- Kalyan, Taluka- Kalyan, District- Thane.",2791
"Ulhas Creek At Mumbra Reti Bunder, Village- Mumbra,Taluka- Thane, District- Thane.",2792
"Thane Creek At Kalwa Road Bridge, Village- Kalwa,Taluka- Thane, District- Thane.",2793
"Ulhas Creek At Kolshet Reti Bunder, Village- Kolshet, Taluka- Thane, District- Thane.",2794
"Ulhas Creek At Gaimukh At Nagla Bunder On Ghod Bunder Road, Village- Nagla,Taluka- Thane, District- Thane.",2795
"Ulhas Creek At Versova Bridge, Village- Versova, Taluka- Vasai, District- Palghar.",2796
"Bhayander Creek At D/S Of Railway Bridge At Jasal Park Choupathy, Village- Navghar, Taluka- Thane, District- Thane.",2797
"Kharekuran Murbe Creek , Village- Kharekuran, Taluka- Palghar, District- Palghar.",2798
"Dandi Creek, Village- Dandi, Taluka- Palghar, District- Palghar.",2799
"Sarwali Creek, Village- Sarwali, Taluka- Palghar, District- Palghar.",2800
"Savta Creek, Village- Savta, Taluka- Dahanu, District- Palghar.",2801
"Dahanu Creek At Dahanu Fort, Village- Danugaon, Taluka- Dahanu, District- Palghar.",2802
"Panvel Creek At Kopra Bridge, Village- Kopra,Taluka- Panvel, District- Raigad.",2803
"Karambavane Creek At Chiplun, Village- Karambavane, Taluka- Chiplun, District- Ratnagiri.",2804
"Arnala Sea, Village- Arnala, Taluka- Vasai, District- Palghar.",2805
"Uttan Sea At Bhayander, Village- Uttan, Taluka- Thane, District- Thane.",2806
"Navapur Sea, Village- Navapur, Taluka- Palghar, District- Palghar.",2807
"Sea Water At Nariman Point, Village- Colaba, Taluka- Colaba, District- Mumbai.",2808
"Sea Water At Malabar Hill, Village- Walkeshwar,Taluka- Mumbai,District- Mumbai.",2809
"Sea Water At Haji Ali, Village- Worli, Taluka- Worli, District- Mumbai.",2810
"Sea Water At Shivaji Park ( Dadar Choupathy), Village- Dadar, Taluka- Dadar, District- Mumbai.",2811
"Sea Water At Juhu Beach, Village- Juhugaon, Taluka- Santacruz, District- Mumbai.",2812
"Sea Water At Ganapathipule, Village- Ganapatipule, Taluka- Ratnagiri, District- Ratnagiri.",2813
"Sea Water At Bhagwati Bunder, Ratnagiri Near Ultra Tech Cement Jetty , Village- Mirkarwada, Taluka- Ratnagiri, District- Ratnagiri.",2814
"Madvi Sea Water At Ratnagiri Near Jodhale Maruti Temple, Village- Madvigaon, Taluka- Ratnagiri, District- Ratnagiri.",2815
"River Bhatsa At D/S Of Pise Dam, Village. Pise, Taluka. Bhiwandi, District. Thane.",1461
"River Patalganga Near Intake Of Midc Water Works (Turade W/W). Village. Turade, Taluka. Khalapur, District. Raigad.",1462
"Pehlar Dam On Pehlar River- Inlet Of Water Works, Village- Pehlar, Taluka- Vasai, District- Palghar.",2696
"River Amba At D/S Of Waken Bridge, Village- Waken Phata, Taluka- Roha, District- Raigad. ( U/S Of The Jackwells Of M/S Supreme Petrochemicals & Midc )",2651
"River Bhatsa At U/S Of Liberty Oil Mills, Satnel, Shahapur, Thane.",2654
"River Bhatsa At D/S Of Liberty Oil Mills, Village- Satne, Taluka- Shahapur, District- Thane.",2653
"River Kalu At Atale Village, Village- Atale, Taluka- Kalyan, District- Thane.",1092
"River Kan At Sakri Water Works, Village. Sakri, Taluka. Dhule, District. Dhule.",2670
"River Kundalika At Roha Bridge, Village-Roha, Taluka- Roha, District- Raigad.",1152
"River Kundalika Near Salav Bridge (Saline Zone), Village-Salav, Taluka- Roha, District- Raigad.",2671
"River Kundalika At Are Khurd (Saline Zone), Village-Arekhurd,Taluka- Roha, District- Raigad.",2198
"River Kundalika At Dhatav At Jackwell , Village. Dhatav,Taluka. Roha, District. Raigad.",2672
"River Mithi Near Road Bridge, Village- Mahim, Taluka- Bandra, District- Mumbai.",2168
"River Muchkundi At Waked, Ratnagiri, Near M/S Asahi India Glass Ltd., Village- Waked, Taluka- Lanja, District- Ratnagiri.",2676
"River Patalganga At D/S Of Kharpada Bridge , Village- Kharpada, Taluka- Khalapur, District- Raigad.",2685
"River Patalganga At Gagangiri Maharaj Temple, Village- Khopoli, Taluka- Khalapur, District- Raigad.",2689
"River Patalganga At Khalapur Pumping Station, Village- Khalapur, Taluka- Khalapur, District- Raigad.",2687
"River Patalganga At Savroli Bridge, Village- Savroli,Taluka- Khalapur,District- Raigad.",2688
"River Patalganga At Shilphata Bridge, Village- Khopoli,Taluka- Khalapur, District- Raigad.",1151
"River Patalganga At Vyal Pump House, Village. Vyal, Taluka. Khalapur, District. Raigad.",2686
"River Savitri At Muthavali Village, Village. Muthavali, Taluka. Mahad, District. Raigad.",2704
"River Savitri At Shedav Dov, Village. Shedav Dov, Taluka. Mahad, District. Raigad.",2702
"River Savitri Jackwell At Upsa Kendre , Village. Nangalwadi, Taluka. Mahad, District. Raigad.",2701
"River Savitri At Dadli Road Bridge, Village. Dadli, Taluka. Mahad, District. Raigad.",2703
